Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910021878QPS,SHELL OIL,621 HWY 7 SOUTH,HOLLY SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424814QPS,SHELL OIL,720 GOODMAN,HORN LAKE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523370000QPS,SHELL OIL,605 W MADISON,HOUSTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544197809,SHELL OIL,702 E MADISON ST,HOUSTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910021851QPS,SHELL OIL,1450 HWY 15 N,HOUSTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 226372203QPS,SHELL OIL,803 HIGHWAY 82 E,INDIANOLA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575249998QPS,SHELL OIL,1000 WEST QUITMAN,IUKA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378302QPS,SHELL OIL,5702 HWY 49 NORTH,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378302QPS,SHELL OIL,5850 RIDGEWOOD ROAD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378303QPS,SHELL OIL,2390 HWY 80 W,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378303QPS,SHELL OIL,5492 WATKINS DRIVE,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378303QPS,SHELL OIL,6965 OLD CANTON ROAD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378303QPS,SHELL OIL,4704 HANGING MOSS,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378304QPS,SHELL OIL,411 E MCDOWELL/I,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378304QPS,SHELL OIL,2899 MCDOWELL RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378304QPS,SHELL OIL,1403 LAKELAND DR,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378304QPS,SHELL OIL,5624 OLD CANTON/R,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378304QPS,SHELL OIL,4405 ROBINSON ROAD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378305QPS,SHELL OIL,4962 HIGHWAY 80 W,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378305QPS,SHELL OIL,1015 E NORTHSIDE DR,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378305QPS,SHELL OIL,4775 CLINTON BLVD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523378305QPS,SHELL OIL,455 DANIEL LAKE BLVD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575258812QPS,SHELL OIL,1263 HIGH ST,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543208003,SHELL OIL,855 E FORTIFICATION,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543208201,SHELL OIL,5673 HIGHWAY 18,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543389308,SHELL OIL,1133 RAYMOND RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543389407,SHELL OIL,2610 RAYMOND RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543477004,SHELL OIL,578 BEASLEY RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543683700,SHELL OIL,1775 S GALLATIN ST,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543683809,SHELL OIL,410 A BEASLEY RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543738108,SHELL OIL,992 MCCLUER RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543873202,SHELL OIL,602 S STATE ST,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544266406,SHELL OIL,335 ELTON RD,JACKSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575288548QPS,SHELL OIL,315 HWY 12 EAST,KOSCIUSKO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523416000QPS,SHELL OIL,RT 2 HWY 84 E,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523416000QPS,SHELL OIL,16TH AVE & 10TH,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523416000QPS,SHELL OIL,2515 HWY 11 S,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523416001QPS,SHELL OIL,2917HWY 15 NO,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575302799QPS,SHELL OIL,205 S 16TH AVENUE,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575422342QPS,SHELL OIL,708 CHANTILLY ST,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575422343QPS,SHELL OIL,3200 AUDUBON DRIVE,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544315005,SHELL OIL,3977 HIGHWAY 82 W,LELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575426531QPS,SHELL OIL,911 EAST MAIN STREET,LIBERTY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575428709QPS,SHELL OIL,9053 COUNTY FARM RD,LONG BEACH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523460000QPS,SHELL OIL,101 HEBER LADNER AVE,LUMBERTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523477400QPS,SHELL OIL,4061 HIGHWAY 15,MABEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910024855QPS,SHELL OIL,600 SO JEFFERSON ST,MACON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575253348QPS,SHELL OIL,1859 MAIN STREET,MADISON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543644108,SHELL OIL,230 RALEIGH DR NE / 54,MAGEE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543645006,SHELL OIL,NEW HWY 49 NORTH,MAGEE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543453203,SHELL OIL,1595 N CLARK AVE,MAGNOLIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544575707,SHELL OIL,1007 HIGHWAY 48 W,MAGNOLIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279358QPS,SHELL OIL,6477 DALE DR NORTH,MARION,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544348303,SHELL OIL,ROUTE 3 BOX 45 A,MATHISTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57522920909,SHELL OIL,214 PRESLEY BLVD,MCCOMB,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543451405,SHELL OIL,3272 HWY 49 S,MENDENHALL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543644207,SHELL OIL,3097 SIMPSON HWY 13,MENDENHALL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279350QPS,SHELL OIL,2406 HWY 19 SOUTH,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279356QPS,SHELL OIL,9802 HWY 495,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279359QPS,SHELL OIL,115 11TH AVENUE,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279367QPS,SHELL OIL,2228 HWY 19 NORTH,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279368QPS,SHELL OIL,617 22ND AVE SOUTH,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575423935QPS,SHELL OIL,2239 RUSSLL MT GILEAD RD,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575425262QPS,SHELL OIL,6416 HWY 39 N,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575432313QPS,SHELL OIL,908 45TH AVE,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575432314QPS,SHELL OIL,1615 14TH ST,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575432378QPS,SHELL OIL,5200 HWY 493 N,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575432379QPS,SHELL OIL,2330 HWY 39 N,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543321608,SHELL OIL,6501 HIGHWAY 45 BYP,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544079700,SHELL OIL,1020 HIGHWAY 39 N,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544079809,SHELL OIL,2435 N HILLS ST,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543644405,SHELL OIL,HWYS 28 & 35 / R,MIZE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575296353QPS,SHELL OIL,6522 HWY 63,MOSS POINT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 226372203QPS,SHELL OIL,5337 HIGHWAY 72,MT PLEASANT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544823602,SHELL OIL,230 PLEASANT HILL RD,NESBIT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575250001QPS,SHELL OIL,HWY 45,NETTLETON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 226372201QPS,SHELL OIL,239 HWY 30 WEST,NEW ALBANY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433667QPS,SHELL OIL,505 STATE HWY 15 S,NEW ALBANY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57542929500,SHELL OIL,191 EASTSIDE DRIVE,NEWTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575415954QPS,SHELL OIL,28570 HWY 32,OAKLAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575279357QPS,SHELL OIL,2875 BIENVILLE BLVD,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575407216QPS,SHELL OIL,1208 MAIN ST,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575407217QPS,SHELL OIL,1120 BIENVILLE BLVD,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575411606QPS,SHELL OIL,11001 HWY 57,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424815QPS,SHELL OIL,6055 COCHRUM,OLIVE BRANCH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424816QPS,SHELL OIL,7450 GOODMAN ROAD,OLIVE BRANCH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433671QPS,SHELL OIL,9256 GOODMAN RD,OLIVE BRANCH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575415996QPS,SHELL OIL,1902 W JACKSON,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575420753QPS,SHELL OIL,192 HWY 30 E,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433663QPS,SHELL OIL,1724 UNIVERSITY AVE,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433666QPS,SHELL OIL,485 HIGHWAY 6 W,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575407218QPS,SHELL OIL,4600 TELEPHONE ROAD,PASCAGOULA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575411605QPS,SHELL OIL,400 HENDERSON AVE,PASS CHRIS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523601200QPS,SHELL OIL,315 S PEARSON RD,PEARL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523601200QPS,SHELL OIL,3191 HWY 80 EAST,PEARL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523611000QPS,SHELL OIL,416 HWY. 42,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 226002200QPS,SHELL OIL,1532 HWY 16 W,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 910024855QPS,SHELL OIL,294 W BEACON ST,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575407219QPS,SHELL OIL,1100 HWY 43 E,PICAYUNE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575428708QPS,SHELL OIL,2008 US HWY 11,PICAYUNE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544315203,SHELL OIL,532 HIGHWAY 51,PICKENS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433664QPS,SHELL OIL,2525 HIGHWAY 15 N,PONTOTOC,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575411599QPS,SHELL OIL,4670 HWY 53,POPLARVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523654600QPS,SHELL OIL,977 S COLUMBIA AVE,PRENTISS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523669500QPS,SHELL OIL,1001 EAST MAIN,RAYMOND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543334205,SHELL OIL,1205 HWY 49 S,RICHLAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523677800QPS,SHELL OIL,501 PEAR OHARD,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523677800QPS,SHELL OIL,290 HIGHWAY 51,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523677800QPS,SHELL OIL,6585 OLD CANTON RD,RIDGELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575413355QPS,SHELL OIL,5911 CASINO STRIP BLVD,ROBINSONVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433662QPS,SHELL OIL,15528 HWY 61 N,ROBINSONVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544823503,SHELL OIL,12832 HIGHWAY 61 N,ROBINSONVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575433668QPS,SHELL OIL,551 E LEE ST,SARDIS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543644306,SHELL OIL,HWY 49 SOUTH,SEMINARY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575416000QPS,SHELL OIL,200 EAST MAIN,SENATOBIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575422613QPS,SHELL OIL,333 E MAIN ST,SENATOBIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57544002801,SHELL OIL,6482 HWY 84 W,SOSO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424817QPS,SHELL OIL,35 GOODMAN RD,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 575424818QPS,SHELL OIL,446 W CHURCH,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57543686703,SHELL OIL,8960 AIRWAYS BLVD,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 57545098600,SHELL OIL,1630 MISSISSIPPI VALLEY,SOUTHAVEN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523769600QPS,SHELL OIL,1125 HWY 82 EAST,STARKVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523769600QPS,SHELL OIL,101 ACADEMY RD,STARKVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523769600QPS,SHELL OIL,301 1/2 MLK DR,STARKVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL OIL 523769600QPS,SHELL OIL,801 BLACKJACK RD,STARKVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
